date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:35:40	12117/12117	---M--	200	added ('OK')	image/jpeg	etag:%222f55-57bb722679a80%22	https://www.sih.gov.in/uploads/logo/20181128160609.jpg	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181128160609.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=16)
17:35:41	146610/146610	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Jan%202019%2017:35:28%20GMT	https://www.sih.gov.in/sih2019ProblemStatements?page=18	D:/My_Web%20Sites/SIH/www.sih.gov.in/sih2019ProblemStatements9683.html	(from https://www.sih.gov.in/sih2019ProblemStatements?page=15)
17:35:41	9421/9421	---M--	200	added ('OK')	image/png	etag:%2224cd-57bca8b494b80%22	https://www.sih.gov.in/uploads/logo/20181129151532.png	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181129151532.png	(from https://www.sih.gov.in/sih2019ProblemStatements?page=16)
17:35:43	145440/145440	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Jan%202019%2017:35:31%20GMT	https://www.sih.gov.in/sih2019ProblemStatements?page=19	D:/My_Web%20Sites/SIH/www.sih.gov.in/sih2019ProblemStatements7537.html	(from https://www.sih.gov.in/sih2019ProblemStatements?page=16)
17:35:44	82169/82169	---M--	200	added ('OK')	image/jpeg	etag:%22140f9-57d6c4023903c%22	https://www.sih.gov.in/uploads/logo/20181220093609.jpg	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181220093609.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=17)
17:35:46	53913/53913	---M--	200	added ('OK')	image/jpeg	etag:%22d299-57b546ecdbe80%22	https://www.sih.gov.in/uploads/logo/20181123182048.JPG	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181123182048.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=39)
17:35:46	149319/149319	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Jan%202019%2017:35:33%20GMT	https://www.sih.gov.in/sih2019ProblemStatements?page=20	D:/My_Web%20Sites/SIH/www.sih.gov.in/sih2019ProblemStatementsf62c.html	(from https://www.sih.gov.in/sih2019ProblemStatements?page=17)
17:35:47	53913/53913	---M--	200	added ('OK')	image/jpeg	etag:%22d299-57b545a0faf80%22	https://www.sih.gov.in/uploads/logo/20181123181501.JPG	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181123181501.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=39)
17:35:47	53913/53913	---M--	200	added ('OK')	image/jpeg	etag:%22d299-57b546ac02580%22	https://www.sih.gov.in/uploads/logo/20181123181941.JPG	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181123181941.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=39)
17:35:48	53913/53913	---M--	200	added ('OK')	image/jpeg	etag:%22d299-57b547336e500%22	https://www.sih.gov.in/uploads/logo/20181123182202.JPG	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181123182202.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=39)
17:35:49	53913/53913	---M--	200	added ('OK')	image/jpeg	etag:%22d299-57b5478572680%22	https://www.sih.gov.in/uploads/logo/20181123182329.JPG	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181123182329.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=39)
17:35:49	53913/53913	---M--	200	added ('OK')	image/jpeg	etag:%22d299-57b547a9afc00%22	https://www.sih.gov.in/uploads/logo/20181123182406.JPG	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181123182406.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=39)
17:35:50	53913/53913	---M--	200	added ('OK')	image/jpeg	etag:%22d299-57b5460db3000%22	https://www.sih.gov.in/uploads/logo/20181123181655.JPG	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181123181655.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=39)
17:35:51	147301/147301	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Jan%202019%2017:35:39%20GMT	https://www.sih.gov.in/sih2019ProblemStatements?page=36	D:/My_Web%20Sites/SIH/www.sih.gov.in/sih2019ProblemStatements09f5.html	(from https://www.sih.gov.in/sih2019ProblemStatements?page=39)
17:35:51	79404/79404	---M--	200	added ('OK')	image/png	etag:%221362c-579fd39811180%22	https://www.sih.gov.in/uploads/logo/20181106165300.png	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181106165300.png	(from https://www.sih.gov.in/sih2019ProblemStatements?page=37)
17:35:52	99290/99290	---M--	200	added ('OK')	image/jpeg	etag:%22183da-57bb82aee1c00%22	https://www.sih.gov.in/uploads/logo/20181128172006.jpg	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181128172006.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=37)
17:35:54	145538/145538	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Jan%202019%2017:35:42%20GMT	https://www.sih.gov.in/sih2019ProblemStatements?page=34	D:/My_Web%20Sites/SIH/www.sih.gov.in/sih2019ProblemStatementse51f.html	(from https://www.sih.gov.in/sih2019ProblemStatements?page=37)
17:35:57	15265/15265	---M--	200	added ('OK')	image/png	etag:%223ba1-57bcc93c10a80%22	https://www.sih.gov.in/uploads/logo/20181129174105.png	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181129174105.png	(from https://www.sih.gov.in/sih2019ProblemStatements?page=38)
17:35:57	146200/146200	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Jan%202019%2017:35:43%20GMT	https://www.sih.gov.in/sih2019ProblemStatements?page=35	D:/My_Web%20Sites/SIH/www.sih.gov.in/sih2019ProblemStatementse24e.html	(from https://www.sih.gov.in/sih2019ProblemStatements?page=37)
17:35:59	28503/28503	---M--	200	added ('OK')	image/jpeg	etag:%226f57-579ea69916e00%22	https://www.sih.gov.in/uploads/logo/20181105182622.jpg	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181105182622.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=18)
17:36:01	34766/34766	---M--	200	added ('OK')	image/jpeg	etag:%2287ce-57bc4cb68c200%22	https://www.sih.gov.in/uploads/logo/20181129082359.jpg	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181129082359.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=18)
17:36:01	34766/34766	---M--	200	added ('OK')	image/jpeg	etag:%2287ce-57bc4d04bfa80%22	https://www.sih.gov.in/uploads/logo/20181129082521.jpg	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181129082521.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=18)
17:36:03	149239/149239	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Jan%202019%2017:35:51%20GMT	https://www.sih.gov.in/sih2019ProblemStatements?page=21	D:/My_Web%20Sites/SIH/www.sih.gov.in/sih2019ProblemStatementse4a7.html	(from https://www.sih.gov.in/sih2019ProblemStatements?page=18)
17:36:04	5610/5610	---M--	200	added ('OK')	image/png	etag:%2215ea-57bc734143080%22	https://www.sih.gov.in/uploads/logo/20181129111625.png	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181129111625.png	(from https://www.sih.gov.in/sih2019ProblemStatements?page=19)
17:36:04	64572/64572	---M--	200	added ('OK')	image/jpeg	etag:%22fc3c-57ce3b4b3473c%22	https://www.sih.gov.in/uploads/logo/20181213144154.JPEG	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181213144154.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=19)
17:36:05	432108/432108	---M--	200	added ('OK')	image/jpeg	etag:%22697ec-57ba5d3df4b80%22	https://www.sih.gov.in/uploads/logo/20181127192717.jpg	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181127192717.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=19)
17:36:06	33204/33204	---M--	200	added ('OK')	image/png	etag:%2281b4-57d090198e30c%22	https://www.sih.gov.in/uploads/logo/20181215111158.png	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181215111158.png	(from https://www.sih.gov.in/sih2019ProblemStatements?page=20)
17:36:07	149494/149494	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Jan%202019%2017:35:54%20GMT	https://www.sih.gov.in/sih2019ProblemStatements?page=22	D:/My_Web%20Sites/SIH/www.sih.gov.in/sih2019ProblemStatements3c09.html	(from https://www.sih.gov.in/sih2019ProblemStatements?page=19)
17:36:07	27255/27255	---M--	200	added ('OK')	image/png	etag:%226a77-57bc475b29e80%22	https://www.sih.gov.in/uploads/logo/20181129080000.png	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181129080000.png	(from https://www.sih.gov.in/sih2019ProblemStatements?page=20)
17:36:08	10600/10600	---M--	200	added ('OK')	image/jpeg	etag:%222968-57a70c5dbde80%22	https://www.sih.gov.in/uploads/logo/20181112104417.JPG	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181112104417.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=20)
17:36:10	154167/154167	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Jan%202019%2017:35:58%20GMT	https://www.sih.gov.in/sih2019ProblemStatements?page=23	D:/My_Web%20Sites/SIH/www.sih.gov.in/sih2019ProblemStatements89ae.html	(from https://www.sih.gov.in/sih2019ProblemStatements?page=20)
17:36:11	16322/16322	---M--	200	added ('OK')	image/jpeg	etag:%223fc2-57d30e3ff504c%22	https://www.sih.gov.in/uploads/logo/20181217104700.jpg	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181217104700.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=34)
17:36:12	7038/7038	---M--	200	added ('OK')	image/png	etag:%221b7e-57dc348df3954%22	https://www.sih.gov.in/uploads/logo/20181224172618.png	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181224172618.png	(from https://www.sih.gov.in/sih2019ProblemStatements?page=34)
17:36:12	145805/145805	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Jan%202019%2017:35:59%20GMT	https://www.sih.gov.in/sih2019ProblemStatements?page=33	D:/My_Web%20Sites/SIH/www.sih.gov.in/sih2019ProblemStatementsbd1b.html	(from https://www.sih.gov.in/sih2019ProblemStatements?page=36)
17:36:14	147909/147909	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Jan%202019%2017:36:02%20GMT	https://www.sih.gov.in/sih2019ProblemStatements?page=31	D:/My_Web%20Sites/SIH/www.sih.gov.in/sih2019ProblemStatementsdcf3.html	(from https://www.sih.gov.in/sih2019ProblemStatements?page=34)
17:36:16	147124/147124	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Jan%202019%2017:36:04%20GMT	https://www.sih.gov.in/sih2019ProblemStatements?page=32	D:/My_Web%20Sites/SIH/www.sih.gov.in/sih2019ProblemStatementsfa9c.html	(from https://www.sih.gov.in/sih2019ProblemStatements?page=34)
17:36:16	66466/66466	---M--	200	added ('OK')	image/png	etag:%22103a2-57bb5d6e23800%22	https://www.sih.gov.in/uploads/logo/20181128143326.png	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181128143326.png	(from https://www.sih.gov.in/sih2019ProblemStatements?page=21)
17:36:18	58168/58168	---M--	200	added ('OK')	image/png	etag:%22e338-57aac94fb1600%22	https://www.sih.gov.in/uploads/logo/20181115100535.png	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181115100535.png	(from https://www.sih.gov.in/sih2019ProblemStatements?page=21)
17:36:18	156359/156359	---M--	200	added ('OK')	image/jpeg	etag:%22262c7-57c1ae5908180%22	https://www.sih.gov.in/uploads/logo/20181203150724.jpg	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181203150724.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=21)
17:36:18	3816/3816	---M--	200	added ('OK')	image/jpeg	etag:%22ee8-57bdc5c976300%22	https://www.sih.gov.in/uploads/logo/20181130123058.jpg	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181130123058.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=21)
17:36:19	440731/440731	---M--	200	added ('OK')	image/jpeg	etag:%226b99b-57bb729cbb180%22	https://www.sih.gov.in/uploads/logo/20181128160812.jpg	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181128160812.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=21)
17:36:20	4451/4451	---M--	200	added ('OK')	image/png	etag:%221163-57ba328720500%22	https://www.sih.gov.in/uploads/logo/20181127161611.png	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181127161611.png	(from https://www.sih.gov.in/sih2019ProblemStatements?page=22)
17:36:21	154888/154888	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Jan%202019%2017:36:09%20GMT	https://www.sih.gov.in/sih2019ProblemStatements?page=24	D:/My_Web%20Sites/SIH/www.sih.gov.in/sih2019ProblemStatements1d82.html	(from https://www.sih.gov.in/sih2019ProblemStatements?page=21)
17:36:23	19631/19631	---M--	200	added ('OK')	image/png	etag:%224caf-57dfacb9ca804%22	https://www.sih.gov.in/uploads/logo/20181227113954.png	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181227113954.png	(from https://www.sih.gov.in/sih2019ProblemStatements?page=23)
17:36:23	148582/148582	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Jan%202019%2017:36:10%20GMT	https://www.sih.gov.in/sih2019ProblemStatements?page=25	D:/My_Web%20Sites/SIH/www.sih.gov.in/sih2019ProblemStatements8c06.html	(from https://www.sih.gov.in/sih2019ProblemStatements?page=22)
17:36:24	67696/67696	---M--	200	added ('OK')	image/jpeg	etag:%2210870-57bb5082cbd00%22	https://www.sih.gov.in/uploads/logo/20181128133539.jpg	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181128133539.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=23)
17:36:24	4489/4489	---M--	200	added ('OK')	image/jpeg	etag:%221189-57ba27d42c700%22	https://www.sih.gov.in/uploads/logo/20181127152819.jpeg	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181127152819.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=23)
17:36:27	152747/152747	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Jan%202019%2017:36:14%20GMT	https://www.sih.gov.in/sih2019ProblemStatements?page=26	D:/My_Web%20Sites/SIH/www.sih.gov.in/sih2019ProblemStatements19d2.html	(from https://www.sih.gov.in/sih2019ProblemStatements?page=23)
17:36:28	151501/151501	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Jan%202019%2017:36:16%20GMT	https://www.sih.gov.in/sih2019ProblemStatements?page=30	D:/My_Web%20Sites/SIH/www.sih.gov.in/sih2019ProblemStatementsb385.html	(from https://www.sih.gov.in/sih2019ProblemStatements?page=33)
17:36:29	7811/7811	---M--	200	added ('OK')	image/png	etag:%221e83-57d23414fba74%22	https://www.sih.gov.in/uploads/logo/20181216183056.png	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181216183056.png	(from https://www.sih.gov.in/sih2019ProblemStatements?page=31)
17:36:29	1207172/1207172	---M--	200	added ('OK')	image/jpeg	etag:%22126b84-57de973ebc614%22	https://www.sih.gov.in/uploads/logo/20181226145829.jpg	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181226145829.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=23)
17:36:29	334962/334962	---M--	200	added ('OK')	image/png	etag:%2251c72-57bb74a758280%22	https://www.sih.gov.in/uploads/logo/20181128161721.png	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181128161721.png	(from https://www.sih.gov.in/sih2019ProblemStatements?page=33)
17:36:29	9150/9150	---M--	200	added ('OK')	image/png	etag:%2223be-57d5d98dbdd9c%22	https://www.sih.gov.in/uploads/logo/20181219160713.png	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181219160713.png	(from https://www.sih.gov.in/sih2019ProblemStatements?page=31)
17:36:31	146563/146563	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Jan%202019%2017:36:19%20GMT	https://www.sih.gov.in/sih2019ProblemStatements?page=28	D:/My_Web%20Sites/SIH/www.sih.gov.in/sih2019ProblemStatementse459.html	(from https://www.sih.gov.in/sih2019ProblemStatements?page=31)
17:36:32	150357/150357	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Jan%202019%2017:36:20%20GMT	https://www.sih.gov.in/sih2019ProblemStatements?page=29	D:/My_Web%20Sites/SIH/www.sih.gov.in/sih2019ProblemStatements219f.html	(from https://www.sih.gov.in/sih2019ProblemStatements?page=31)
17:36:32	56566/56566	---M--	200	added ('OK')	image/png	etag:%22dcf6-57ba4c0f9c280%22	https://www.sih.gov.in/uploads/logo/20181127181024.png	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181127181024.png	(from https://www.sih.gov.in/sih2019ProblemStatements?page=32)
17:36:33	63442/63442	---M--	200	added ('OK')	image/jpeg	etag:%22f7d2-57bb7637e3380%22	https://www.sih.gov.in/uploads/logo/20181128162420.jpg	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181128162420.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=24)
17:36:34	116749/116749	---M--	200	added ('OK')	image/png	etag:%221c80d-57ce4ea2eec94%22	https://www.sih.gov.in/uploads/logo/20181213160826.png	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181213160826.png	(from https://www.sih.gov.in/sih2019ProblemStatements?page=24)
17:36:38	78634/78634	---M--	200	added ('OK')	image/jpeg	etag:%221332a-57c185dc7fc80%22	https://www.sih.gov.in/uploads/logo/20181203120617.jpg	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181203120617.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=25)
17:36:38	146265/146265	---MC-	200	added ('OK')	text/html	date:Tue,%2022%20Jan%202019%2017:36:26%20GMT	https://www.sih.gov.in/sih2019ProblemStatements?page=27	D:/My_Web%20Sites/SIH/www.sih.gov.in/sih2019ProblemStatements2459.html	(from https://www.sih.gov.in/sih2019ProblemStatements?page=24)
17:36:40	24267/24267	---M--	200	added ('OK')	image/jpeg	etag:%225ecb-57bcea5c23180%22	https://www.sih.gov.in/uploads/logo/20181129200917.jpg	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181129200917.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=26)
17:36:40	44997/44997	---M--	200	added ('OK')	image/jpeg	etag:%22afc5-57bb38be5aa00%22	https://www.sih.gov.in/uploads/logo/20181128114918.jpg	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181128114918.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=26)
17:36:40	1860726/1860726	---M--	200	added ('OK')	image/jpeg	etag:%221c6476-57ba3308d3700%22	https://www.sih.gov.in/uploads/logo/20181127161827.jpg	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181127161827.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=24)
17:36:41	19804/19804	---M--	200	added ('OK')	image/png	etag:%224d5c-57bb73a021580%22	https://www.sih.gov.in/uploads/logo/20181128161245.png	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181128161245.png	(from https://www.sih.gov.in/sih2019ProblemStatements?page=26)
17:36:41	58558/58558	---M--	200	added ('OK')	image/jpeg	etag:%22e4be-57b3df8074200%22	https://www.sih.gov.in/uploads/logo/20181122153247.jpg	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181122153247.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=26)
17:36:42	165887/165887	---M--	200	added ('OK')	image/png	etag:%22287ff-57bb24b766a00%22	https://www.sih.gov.in/uploads/logo/20181128101943.png	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181128101943.png	(from https://www.sih.gov.in/sih2019ProblemStatements?page=25)
17:36:42	7637/7637	---M--	200	added ('OK')	image/png	etag:%221dd5-57bc777aba800%22	https://www.sih.gov.in/uploads/logo/20181129113518.png	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181129113518.png	(from https://www.sih.gov.in/sih2019ProblemStatements?page=30)
17:36:43	55482/55482	---M--	200	added ('OK')	image/jpeg	etag:%22d8ba-57ba3b8cece80%22	https://www.sih.gov.in/uploads/logo/20181127165633.jpg	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181127165633.jpg	(from https://www.sih.gov.in/sih2019ProblemStatements?page=28)
17:36:44	368115/368115	---M--	200	added ('OK')	image/png	etag:%2259df3-57bbce8b81700%22	https://www.sih.gov.in/uploads/logo/20181128225930.png	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181128225930.png	(from https://www.sih.gov.in/sih2019ProblemStatements?page=30)
17:36:44	120767/120767	---M--	200	added ('OK')	image/png	etag:%221d7bf-57ba2d874b980%22	https://www.sih.gov.in/uploads/logo/20181127155349.PNG	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181127155349.png	(from https://www.sih.gov.in/sih2019ProblemStatements?page=28)
17:36:44	7997/7997	---M--	200	added ('OK')	image/png	etag:%221f3d-57bb28bb76380%22	https://www.sih.gov.in/uploads/logo/20181128103741.png	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181128103741.png	(from https://www.sih.gov.in/sih2019ProblemStatements?page=27)
17:36:45	140259/140259	---M--	200	added ('OK')	image/png	etag:%22223e3-57ba9404c8780%22	https://www.sih.gov.in/uploads/logo/20181127233221.png	D:/My_Web%20Sites/SIH/www.sih.gov.in/uploads/logo/20181127233221.png	(from https://www.sih.gov.in/sih2019ProblemStatements?page=27)
